id,item,building_one_area,building_two_area,building_three_area
3097,305032,ALUMINUM,NULL,NULL
3073,305060,RAW,NULL,NULL
3072,305061,CMET,NULL,NULL
3092,305062,PHOSPHATE,NULL,NULL
4080,305750,"COLD ROOM",NULL,NULL
2916,306280,TUBE,NULL,NULL
2918,306290,CBS,NULL,NULL
3887,306440,RAW,NULL,NULL
3888,306441,CMET,NULL,NULL
1007,306510,RAW,WHSE,NULL
315,306511,CMET,CMET,NULL
655,306512,PHOSPHATE,NULL,NULL
2911,306540,TUBE,NULL,DEF
4002,306930,CBS,NULL,NULL
3889,307440,SFLOW-17,NULL,NULL
2917,309350,TUBE,NULL,NULL
3738,309401,CMET,CMET,NULL
2710,309430,TUBE,WHSE,NULL
2922,309440,CBS,NULL,NULL
734,309480,TUBE,NULL,NULL
1179,309510,JRNL,WHSE,DEF
2914,309540,TUBE,NULL,NULL
2913,309570,TUBE,NULL,NULL
1008,309600,RAW,NULL,NULL
656,309602,PHOSPHATE,NULL,NULL
1009,309610,RAW,SVC,NULL
657,309612,PHOSPHATE,NULL,NULL
1010,309650,RAW,NULL,NULL
316,309651,CMET,CMET,NULL
658,309652,PHOSPHATE,NULL,NULL
1011,309660,RAW,NULL,NULL
317,309661,CMET,CMET,NULL
659,309662,PHOSPHATE,NULL,NULL
1012,309670,RAW,NULL,NULL
318,309671,CMET,CMET,NULL
660,309672,PHOSPHATE,NULL,NULL
319,309741,CMET,CMET,NULL
3980,309840,SFLOW-12,NULL,NULL
2887,400550,CBS,CBS,DEF
2885,400600,CBS,CBS,DEF
2982,400621,CMET,CMET,NULL
2664,400890,FELT,WHSE,NULL
2769,401030,CBS,WHSE,NULL
2658,401040,CBS,NULL,NULL
2874,401210,TUBE,CBS,NULL
2931,401230,SWAGE,NULL,NULL
1565,500160,COMPLETION,FG,NULL
1567,500170,COMPLETION,FG,NULL
1569,500180,COMPLETION,FG,NULL
1571,500190,COMPLETION,FG,NULL
1429,500210,JRNL,CMET,NULL
1573,500240,COMPLETION,FG,NULL
1575,500370,COMPLETION,FG,NULL
3164,500390,COMPLETION,SVC,NULL
3165,500400,COMPLETION,SVC,NULL
1577,500410,COMPLETION,FG,NULL
1579,500430,COMPLETION,SVC,NULL
1581,500440,COMPLETION,SVC,NULL
1583,500520,COMPLETION,SVC,NULL
3116,500540,ALUMINUM,NULL,NULL
320,500541,CMET,CMET,NULL
663,500542,A-FLOW,NULL,NULL
3115,500547,ALUMINUM,NULL,NULL
1585,500650,COMPLETION,SVC,NULL
1587,500680,COMPLETION,SVC,NULL
2833,500760,EXPANSION,ASSY,NULL
2834,500770,EXPANSION,ASSY,NULL
2706,503870,EXPANSION,WHSE,NULL
321,506491,CMET,CMET,NULL
2909,508760,TUBE,CBS,NULL
1285,600000,SLIT,WHSE,NULL
2097,600004,COMPLETION,FG,NULL
2098,600030,COMPLETION,FG,NULL
2099,600040,COMPLETION,FG,NULL
1286,600120,SLIT,WHSE,NULL
2103,600124,COMPLETION,FG,NULL
1287,600130,SLIT,WHSE,NULL
2104,600134,COMPLETION,FG,NULL
2107,600324,COMPLETION,SVC,NULL
2108,600344,COMPLETION,SVC,NULL
2109,600404,COMPLETION,SVC,NULL
1288,600440,SLIT,WHSE,NULL
2111,600444,COMPLETION,FG,NULL
2112,600464,COMPLETION,SVC,NULL
2113,600494,COMPLETION,SVC,NULL
2115,600590,COMPLETION,FG,NULL
1227,600610,SLIT,NULL,NULL
2116,600614,COMPLETION,TOY,NULL
2117,600624,COMPLETION,SVC,NULL
2118,600630,COMPLETION,FG,NULL
1522,600680,COMPLETION,FG,NULL
2119,600684,COMPLETION,FG,NULL
1289,600690,SLIT,WHSE,NULL
2120,600694,COMPLETION,FG,NULL
2121,600764,COMPLETION,SVC,NULL
1290,600780,SLIT,WHSE,NULL
2122,600784,COMPLETION,FG,NULL
1291,600810,SLIT,WHSE,NULL
2123,600814,COMPLETION,FG,NULL
1598,600830,COMPLETION,FG,NULL
2921,600860,CBS,NULL,NULL
1292,600880,SLIT,NULL,NULL
1600,600884,COMPLETION,FG,NULL
2743,600890,CBS,WHSE,NULL
2790,600980,TUBE,WHSE,NULL
1269,600990,LN11,NULL,NULL
1293,601000,SLIT,NULL,NULL
1602,601004,COMPLETION,FG,NULL
1294,601010,SLIT,WHSE,NULL
1604,601014,COMPLETION,FG,NULL
1295,601110,SLIT,WHSE,NULL
1606,601114,COMPLETION,FG,NULL
1296,601120,SLIT,WHSE,NULL
1608,601124,COMPLETION,FG,NULL
1297,601130,SLIT,WHSE,NULL
2450,601134,COMPLETION,FG,NULL
1611,601140,COMPLETION,FG,NULL
1613,601150,COMPLETION,FG,NULL
1615,601180,COMPLETION,FG,NULL
1566,601190,SORT,FG,NULL
1298,601210,SLIT,NULL,NULL
1568,601214,COMPLETION,FG,NULL
1299,601220,SLIT,NULL,NULL
1570,601224,COMPLETION,FG,NULL
1174,601230,SLIT,FG,NULL
1572,601234,COMPLETION,TOY,NULL
2137,601244,COMPLETION,FG,NULL
1574,601300,COMPLETION,FG,NULL
1576,601310,COMPLETION,FG,NULL
2920,601360,CBS,CBS,NULL
2761,601380,TUBE,WHSE,NULL
2915,605390,WIP,NULL,NULL
2929,607760,CBS,CBS,NULL
3172,625260,COMPLETION,FG,NULL
2851,625264,COMPLETION,SVC,NULL
3500,680050,SLIT,NULL,NULL
2146,680054,COMPLETION,FG,NULL
1461,800030,PWIP,PAINT,NULL
2451,800035,JRNL,ASSY,NULL
1270,800080,JRNL,WHSE,NULL
1271,800240,JRNL,WHSE,NULL
1538,800340,COMPLETION,FG,NULL
3417,800520,PWIP,NULL,NULL
2147,800525,COMPLETION,SVC,NULL
1462,800580,PWIP,PAINT,NULL
1580,800585,COMPLETION,FG,NULL
1540,800670,JRNL,WHSE,NULL
3419,800770,PWIP,NULL,NULL
2854,800775,COMPLETION,SVC,NULL
3420,800870,PWIP,NULL,NULL
3421,800875,COMPLETION,SVC,NULL
1264,800890,SWAGE,WHSE,NULL
1582,800893,COMPLETION,FG,NULL
2150,800903,COMPLETION,SVC,NULL
3438,800950,PWIP,NULL,NULL
2155,800955,COMPLETION,SVC,NULL
3439,800960,PWIP,NULL,NULL
2156,800965,COMPLETION,SVC,NULL
1272,801020,JRNL,WHSE,NULL
3173,801130,COMPLETION,FG,NULL
4059,801205,SORT,NULL,NULL
4062,801205,COMPLETION,FG,NULL
3462,801240,PWIP,NULL,NULL
1187,801250,SWAGE,NULL,NULL
1584,801253,COMPLETION,SVC,NULL
1188,801260,SWAGE,WHSE,NULL
1586,801263,COMPLETION,FG,NULL
1266,801280,SWAGE,WHSE,NULL
1589,801283,COMPLETION,FG,NULL
1590,801300,COMPLETION,FG,NULL
1463,801330,PWIP,PAINT,NULL
1591,801335,COMPLETION,FG,NULL
1464,801340,PWIP,PAINT,NULL
1592,801345,COMPLETION,FG,NULL
2166,801374,COMPLETION,SVC,NULL
1273,801440,JRNL,NULL,NULL
1274,801500,JRNL,WHSE,NULL
1275,801510,JRNL,NULL,NULL
3502,801580,JRNL,WHSE,NULL
3506,801590,JRNL,WHSE,NULL
1301,801600,SLIT,WHSE,NULL
1593,801604,COMPLETION,FG,NULL
1190,801630,JRNL,NULL,NULL
2168,801710,COMPLETION,SVC,NULL
1276,801740,JRNL,WHSE,NULL
1191,801750,SWAGE,WHSE,NULL
3507,801753,JRNL,WHSE,NULL
4058,801775,SORT,NULL,NULL
4061,801775,COMPLETION,FG,NULL
1277,801780,JRNL,WHSE,NULL
1278,801880,JRNL,WHSE,NULL
3422,802000,PWIP,NULL,NULL
2170,802005,COMPLETION,SVC,NULL
1465,802020,PWIP,PAINT,NULL
2452,802025,JRNL,WHSE,NULL
3509,802070,SLIT,NULL,NULL
2171,802074,COMPLETION,FG,NULL
3460,802120,PWIP,NULL,NULL
2173,802125,COMPLETION,SVC,NULL
3461,802130,PWIP,NULL,NULL
2174,802135,COMPLETION,SVC,NULL
2175,802145,COMPLETION,SVC,NULL
3463,802150,PWIP,NULL,NULL
2176,802155,COMPLETION,SVC,NULL
3464,802160,PWIP,NULL,NULL
2177,802165,COMPLETION,SVC,NULL
3511,802190,SLIT,NULL,NULL
2178,802194,COMPLETION,FG,NULL
2893,802200,SLIT,NULL,NULL
3514,802220,SLIT,NULL,NULL
1192,802400,SWAGE,WHSE,NULL
1594,802403,COMPLETION,FG,NULL
1193,802410,SWAGE,WHSE,NULL
1595,802413,COMPLETION,FG,NULL
1279,802420,JRNL,WHSE,NULL
1280,802440,JRNL,WHSE,NULL
1194,802500,SWAGE,WHSE,NULL
1281,802510,JRNL,WHSE,NULL
1195,802550,SWAGE,WHSE,NULL
1196,802560,SWAGE,WHSE,NULL
2831,802610,PWIP,NULL,NULL
2832,802615,FELT,NULL,NULL
1282,802640,JRNL,WHSE,NULL
1133,802670,PWIP,PAINT,NULL
1158,802670,WIP,NULL,NULL
2453,802675,EXPANSION,WIP,NULL
1283,802710,JRNL,WHSE,NULL
1197,802720,SWAGE,NULL,NULL
2614,802723,PWIP,NULL,NULL
1596,802725,SORT,NULL,NULL
3804,802725,COMPLETION,FG,NULL
1134,802730,PWIP,NULL,NULL
1597,802735,COMPLETION,FG,NULL
1544,802750,COMPLETION,FG,NULL
1284,802770,JRNL,WHSE,NULL
1314,802860,JRNL,WHSE,NULL
1315,802890,JRNL,WHSE,NULL
1198,802910,SWAGE,WHSE,NULL
1263,802930,JRNL,NULL,NULL
1546,802940,JRNL,WHSE,NULL
1316,802980,JRNL,WHSE,NULL
1200,802990,SWAGE,WHSE,NULL
1317,803030,JRNL,NULL,NULL
1548,803100,COMPLETION,FG,NULL
1318,803160,JRNL,NULL,NULL
1319,803170,JRNL,WHSE,NULL
1550,803220,COMPLETION,COMPLETION,NULL
1603,803224,COMPLETION,FG,NULL
1552,803230,COMPLETION,COMPLETION,NULL
1605,803234,COMPLETION,FG,NULL
1201,803240,SWAGE,NULL,NULL
2623,803243,PWIP,FG,NULL
1607,803245,COMPLETION,FG,NULL
1320,803250,JRNL,WHSE,NULL
1302,803270,SLIT,NULL,NULL
1609,803274,COMPLETION,FG,NULL
1468,803280,PWIP,NULL,NULL
1610,803285,COMPLETION,SVC,NULL
1202,803290,SWAGE,NULL,NULL
3423,803293,PWIP,NULL,NULL
1022,803295,SORT,NULL,NULL
1469,803300,PWIP,NULL,NULL
1614,803305,COMPLETION,FG,NULL
2192,803314,COMPLETION,SVC,NULL
2759,803330,JRNL,NULL,NULL
1554,803360,PWIP,NULL,NULL
1616,803365,COMPLETION,FG,NULL
1321,803370,JRNL,WHSE,NULL
1322,803380,JRNL,WHSE,NULL
1323,803390,JRNL,NULL,NULL
1098,803400,SWAGE,NULL,NULL
1023,803403,SORT,FG,NULL
1470,803410,PWIP,NULL,NULL
1796,803415,COMPLETION,FG,NULL
1471,803420,PWIP,NULL,NULL
2454,803425,JRNL,NULL,NULL
3177,803494,COMPLETION,FG,NULL
1556,803500,PWIP,NULL,NULL
1798,803505,COMPLETION,WHSE,NULL
1160,803530,WIP,NULL,NULL
1136,803530,PWIP,NULL,NULL
1024,803535,SORT,TOY,NULL
1473,803540,PWIP,NULL,NULL
2455,803545,FELT,NULL,NULL
1474,803550,PWIP,NULL,NULL
2456,803555,FELT,NULL,NULL
1475,803560,PWIP,NULL,NULL
2457,803565,FELT,NULL,NULL
1476,803570,PWIP,NULL,NULL
2458,803575,FELT,NULL,NULL
1477,803580,PWIP,NULL,NULL
2459,803585,FELT,NULL,NULL
1478,803590,PWIP,NULL,NULL
2460,803595,FELT,NULL,NULL
1557,803610,COMPLETION,WHSE,NULL
1558,803620,COMPLETION,SVC,NULL
1204,803640,SWAGE,WHSE,NULL
1804,803643,COMPLETION,FG,NULL
1205,803650,SWAGE,NULL,NULL
1806,803653,COMPLETION,FG,NULL
1479,803660,PWIP,NULL,NULL
1808,803663,COMPLETION,FG,NULL
2650,803665,SWAGE,WIP,NULL
1480,803670,PWIP,NULL,NULL
1810,803673,COMPLETION,FG,NULL
3622,803675,SWAGE,WIP,NULL
1206,803680,SWAGE,NULL,NULL
1812,803683,COMPLETION,FG,NULL
1207,803710,SWAGE,NULL,NULL
3424,803713,SWAGE,NULL,NULL
4068,803715,COMPLETION,FG,NULL
4067,803715,SORT,NULL,NULL
1481,803720,PWIP,NULL,NULL
1816,803725,COMPLETION,FG,NULL
1324,803750,JRNL,NULL,NULL
1325,803760,JRNL,WHSE,NULL
1326,803770,PLAS,NULL,NULL
3446,803771,PLAS,NULL,NULL
1559,803790,JRNL,NULL,NULL
1560,803820,"RECEIVING DOCK",NULL,NULL
1482,803840,PWIP,WHSE,NULL
1483,803850,PWIP,WHSE,NULL
1484,803860,PWIP,WHSE,NULL
1485,803870,PWIP,WHSE,NULL
1486,803880,PWIP,NULL,NULL
1148,803900,PWIP,NULL,NULL
1488,803900,WIP,NULL,NULL
1818,803905,SORT,TOY,NULL
2206,803905,COMPLETION,SVC,NULL
1161,803910,WIP,NULL,NULL
1137,803910,PWIP,NULL,NULL
1025,803915,SORT,FG,NULL
3443,803915,COMPLETION,NULL,NULL
1490,803920,PWIP,WHSE,NULL
2467,803925,FELT,NULL,NULL
1113,803930,PWIP,NULL,NULL
1124,803935,FELT,WHSE,NULL
1164,803935,WIP,NULL,NULL
1492,803940,PWIP,NULL,NULL
2469,803945,FELT,NULL,NULL
1168,803950,WIP,NULL,NULL
1132,803950,PWIP,NULL,NULL
1135,803955,FELT,NULL,NULL
1169,803955,WIP,NULL,NULL
1208,803970,SWAGE,ASSY,NULL
1822,803973,COMPLETION,FG,NULL
1210,803980,SWAGE,NULL,NULL
1824,803983,COMPLETION,FG,NULL
2440,803990,JRNL,WHSE,NULL
1327,804000,JRNL,NULL,NULL
1328,804010,JRNL,WHSE,NULL
1329,804020,JRNL,ASSY,NULL
1330,804030,JRNL,WHSE,NULL
1331,804040,JRNL,WHSE,NULL
1494,804070,PWIP,NULL,NULL
3041,804075,WIP,NULL,NULL
2471,804075,FELT,NULL,NULL
3440,804075,PWIP,NULL,NULL
1332,804110,JRNL,NULL,NULL
1147,804130,WIP,NULL,NULL
1116,804130,PWIP,NULL,NULL
1826,804135,COMPLETION,FG,NULL
1209,804140,SWAGE,NULL,NULL
1102,804150,SWAGE,NULL,NULL
1162,804160,WIP,NULL,NULL
1143,804160,PWIP,NULL,NULL
2473,804165,JRNL,NULL,NULL
1561,804170,COMPLETION,FG,NULL
1497,804180,PWIP,PAINT,NULL
2472,804185,JRNL,ASSY,NULL
1333,804190,JRNL,WHSE,NULL
1303,804220,SLIT,WHSE,NULL
1830,804224,COMPLETION,FG,NULL
1334,804250,JRNL,WHSE,NULL
1335,804260,JRNL,WHSE,NULL
1336,804280,JRNL,WHSE,NULL
1337,804290,JRNL,NULL,NULL
1211,804300,SWAGE,WHSE,NULL
1304,804310,SLIT,NULL,NULL
1832,804314,COMPLETION,FG,NULL
1212,804320,SWAGE,NULL,NULL
1834,804323,COMPLETION,FG,NULL
3604,804360,EXPANSION,WHSE,NULL
1498,804370,PWIP,NULL,NULL
1163,804375,WIP,NULL,NULL
1120,804375,FELT,NULL,NULL
1305,804380,SLIT,NULL,NULL
1836,804386,COMPLETION,FG,NULL
1338,804410,PLAS,NULL,NULL
3475,804411,PLAS,NULL,NULL
1339,804420,JRNL,WHSE,NULL
1340,804430,PLAS,NULL,NULL
3478,804431,PLAS,NULL,NULL
1341,804440,PLAS,NULL,NULL
3479,804441,PLAS,NULL,NULL
1154,804510,WIP,NULL,NULL
1125,804510,PWIP,NULL,NULL
3040,804515,WIP,NULL,NULL
1121,804515,FELT,WIP,NULL
1500,804520,PWIP,NULL,NULL
4060,804525,SORT,NULL,NULL
4063,804525,COMPLETION,FG,NULL
1306,804540,SLIT,NULL,NULL
1842,804544,COMPLETION,FG,NULL
2828,804550,JRNL,WHSE,NULL
1342,804560,PLAS,WHSE,NULL
3603,804561,PLAS,NULL,NULL
3042,804575,FELT,NULL,NULL
3043,804575,WIP,NULL,NULL
1343,804580,PWIP,WHSE,NULL
1213,804630,SWAGE,WHSE,NULL
1844,804633,COMPLETION,FG,NULL
1307,804640,SLIT,NULL,NULL
1846,804646,COMPLETION,FG,NULL
1344,804700,JRNL,WHSE,NULL
1345,804710,JRNL,WHSE,NULL
1346,804720,JRNL,WHSE,NULL
1347,804730,JRNL,WHSE,NULL
1348,804740,JRNL,WHSE,NULL
1349,804750,JRNL,WHSE,NULL
1214,804760,JRNL,WHSE,NULL
1215,804770,JRNL,WHSE,NULL
1350,804780,JRNL,WHSE,NULL
1351,804800,JRNL,WHSE,NULL
1176,804810,JRNL,WHSE,NULL
1216,804830,SWAGE,WHSE,NULL
1217,804840,JRNL,WHSE,NULL
1218,804850,SWAGE,NULL,NULL
3425,804853,PWIP,NULL,NULL
1847,804855,COMPLETION,FG,NULL
1501,804860,PWIP,NULL,NULL
1849,804865,COMPLETION,FG,NULL
1353,804870,JRNL,WHSE,NULL
1851,804884,COMPLETION,SVC,NULL
1354,804910,JRNL,WHSE,NULL
1219,804920,JRNL,WHSE,NULL
1308,804930,SLIT,NULL,NULL
1853,804934,COMPLETION,FG,NULL
1795,804944,COMPLETION,FG,NULL
1523,804960,COMPLETION,"APPLIED ZONE",NULL
1525,804980,COMPLETION,FG,NULL
1527,804990,COMPLETION,FG,NULL
1220,805000,SWAGE,WIP,NULL
1221,805010,SWAGE,WHSE,NULL
1222,805020,SWAGE,WIP,NULL
1123,805050,PWIP,NULL,NULL
1153,805050,WIP,NULL,NULL
2827,805055,JRNL,WHSE,NULL
1223,805060,SWAGE,WHSE,NULL
1355,805080,JRNL,WHSE,NULL
1356,805090,JRNL,WHSE,NULL
1502,805110,PWIP,NULL,NULL
1503,805120,PWIP,NULL,NULL
1504,805130,PWIP,NULL,NULL
1505,805140,PWIP,NULL,NULL
1506,805150,PWIP,NULL,NULL
1507,805160,PWIP,NULL,NULL
1531,805170,COMPLETION,FG,NULL
1357,805210,JRNL,WIP,NULL
1358,805220,JRNL,WHSE,NULL
2441,805250,JRNL,WHSE,NULL
1224,805260,SWAGE,NULL,NULL
1225,805270,SWAGE,WHSE,NULL
1359,805280,JRNL,WHSE,NULL
1360,805290,JRNL,WHSE,NULL
1508,805310,PWIP,NULL,NULL
1138,805315,JRNL,NULL,NULL
1509,805320,PWIP,PAINT,NULL
1805,805325,COMPLETION,FG,NULL
1361,805330,JRNL,WHSE,NULL
